customer_id,age,service_segment,signup_channel,primary_device,tenure_months,contract_type,plan_tier,num_services,has_family_plan
CX00362,45,Fintech,Paid Social,Mobile,8,Month-to-month,Premium,4,True
CX00363,42,News & Media,App Store,Mobile,10,Annual,Standard,2,False
CX00364,44,Streaming,Paid Social,Mobile,10,Annual,Standard,5,False
CX00365,28,Streaming,Email Campaign,Mobile,51,Two year,Standard,2,False
CX00366,39,Streaming,App Store,Mobile,2,Month-to-month,Standard,3,False
CX00367,49,Productivity,Influencer,Mobile,41,Two year,Standard,2,False
CX00368,21,Streaming,Referral,Tablet,8,Month-to-month,Plus,4,False
CX00369,23,Fintech,App Store,Smart TV,72,Two year,Basic,4,False
CX00370,36,Fintech,App Store,Smart TV,1,Month-to-month,Standard,2,False
CX00371,54,News & Media,Paid Social,Desktop,4,Month-to-month,Standard,4,True
CX00372,24,Cloud Storage,App Store,Mobile,7,Month-to-month,Standard,5,True
CX00373,35,Streaming,Referral,Mobile,36,Annual,Basic,5,False
CX00374,18,News & Media,Influencer,Mobile,11,Month-to-month,Premium,8,False
CX00375,47,Streaming,App Store,Smart TV,50,Two year,Basic,2,False
CX00376,52,Fitness,Paid Social,Mobile,6,Month-to-month,Premium,7,False
CX00377,41,Fitness,Paid Social,Mobile,73,Two year,Basic,1,False
CX00378,31,Streaming,Organic Search,Mobile,16,Month-to-month,Premium,6,False
CX00379,46,Cloud Storage,App Store,Mobile,17,Month-to-month,Premium,4,False
CX00380,39,Streaming,Organic Search,Smart TV,35,Annual,Standard,3,False
CX00381,24,Productivity,Organic Search,Mobile,6,Month-to-month,Premium,7,False
CX00382,20,Productivity,Email Campaign,Tablet,6,Month-to-month,Basic,2,False
CX00383,22,Gaming,App Store,Mobile,7,Month-to-month,Plus,2,False
CX00384,19,Fintech,Influencer,Desktop,14,Month-to-month,Standard,6,True
CX00385,41,Fintech,Influencer,Mobile,6,Month-to-month,Standard,2,False
CX00386,47,Fitness,Paid Social,Desktop,26,Month-to-month,Standard,1,False
CX00387,19,Streaming,Influencer,Smart TV,8,Month-to-month,Basic,1,False
CX00388,46,Fitness,App Store,Tablet,52,Two year,Plus,2,True
CX00389,32,Streaming,Organic Search,Tablet,28,Annual,Plus,5,False
CX00390,26,News & Media,Paid Social,Smart TV,10,Month-to-month,Basic,4,False
CX00391,28,Streaming,Paid Social,Mobile,22,Annual,Standard,2,False
CX00392,46,Cloud Storage,Referral,Mobile,6,Month-to-month,Plus,4,False
CX00393,34,Streaming,Organic Search,Mobile,41,Annual,Standard,3,False
CX00394,40,Streaming,Organic Search,Mobile,12,Month-to-month,Basic,3,False
CX00395,28,Gaming,Influencer,Mobile,12,Annual,Standard,4,False
CX00396,26,Streaming,App Store,Mobile,13,Annual,Plus,3,True
CX00397,22,Productivity,Email Campaign,Desktop,24,Month-to-month,Basic,2,False
CX00398,30,Gaming,Paid Social,Smart TV,28,Annual,Standard,2,True
CX00399,18,Productivity,App Store,Mobile,18,Annual,Premium,4,False
CX00400,44,Fitness,Paid Social,Mobile,13,Annual,Standard,1,True
CX00401,39,Streaming,Referral,Desktop,53,Month-to-month,Plus,6,False
CX00402,32,Streaming,App Store,Smart TV,12,Month-to-month,Plus,1,True
CX00403,25,Streaming,Email Campaign,Desktop,9,Month-to-month,Standard,4,True
CX00404,18,Gaming,Referral,Tablet,19,Month-to-month,Plus,6,False
CX00405,28,Gaming,Organic Search,Mobile,22,Month-to-month,Basic,2,False
CX00406,18,Productivity,Influencer,Mobile,17,Annual,Basic,1,False
CX00407,41,Fintech,App Store,Mobile,7,Month-to-month,Plus,3,False
CX00408,39,Gaming,Paid Social,Mobile,19,Annual,Basic,1,False
CX00409,38,Fintech,Paid Social,Tablet,6,Month-to-month,Premium,3,False
CX00410,18,Fintech,Organic Search,Desktop,9,Annual,Premium,5,False
CX00411,42,Streaming,Paid Social,Mobile,20,Month-to-month,Basic,2,True
CX00412,29,Streaming,App Store,Desktop,39,Two year,Standard,2,True
CX00413,44,Fitness,Paid Social,Desktop,18,Two year,Standard,4,False
CX00414,18,Cloud Storage,Paid Social,Mobile,9,Annual,Plus,3,False
CX00415,39,Productivity,Paid Social,Mobile,25,Month-to-month,Basic,1,False
CX00416,37,Fintech,Organic Search,Mobile,9,Month-to-month,Premium,1,True
CX00417,44,Streaming,Paid Social,Mobile,28,Annual,Basic,3,False
CX00418,29,Fitness,Organic Search,Tablet,15,Annual,Plus,2,False
CX00419,30,Fintech,Referral,Mobile,16,Month-to-month,Basic,1,True
CX00420,18,News & Media,Referral,Mobile,58,Annual,Premium,3,True
CX00421,18,Streaming,Email Campaign,Desktop,11,Month-to-month,Basic,1,True
CX00422,18,Productivity,Paid Social,Mobile,15,Month-to-month,Standard,3,True
CX00423,50,Fitness,Organic Search,Desktop,11,Annual,Basic,2,False
CX00424,34,Cloud Storage,Organic Search,Mobile,26,Annual,Plus,5,False
CX00425,28,Fitness,Referral,Mobile,20,Month-to-month,Standard,3,True
CX00426,27,Fintech,Referral,Tablet,27,Month-to-month,Premium,4,False
CX00427,18,Fintech,Organic Search,Mobile,19,Month-to-month,Premium,5,False
CX00428,32,Fitness,App Store,Desktop,3,Month-to-month,Premium,5,False
CX00429,44,Fitness,Paid Social,Mobile,32,Two year,Basic,3,False
CX00430,18,Productivity,Organic Search,Mobile,27,Two year,Plus,3,False
CX00431,45,Productivity,Referral,Smart TV,34,Annual,Standard,2,True
CX00432,52,Productivity,Influencer,Mobile,20,Month-to-month,Standard,3,True
CX00433,32,News & Media,Paid Social,Mobile,3,Month-to-month,Standard,2,False
CX00434,40,Streaming,Email Campaign,Mobile,34,Two year,Standard,1,False
CX00435,34,Cloud Storage,Organic Search,Mobile,10,Month-to-month,Basic,1,False
CX00436,53,Productivity,App Store,Mobile,16,Month-to-month,Standard,3,True
CX00437,40,Fintech,Referral,Mobile,49,Annual,Plus,2,True
CX00438,29,Productivity,Referral,Desktop,3,Month-to-month,Basic,1,False
CX00439,48,Fitness,App Store,Smart TV,6,Month-to-month,Premium,4,False
CX00440,27,Fintech,Organic Search,Desktop,14,Month-to-month,Premium,6,True
CX00441,29,Fintech,Paid Social,Smart TV,53,Annual,Premium,5,False
CX00442,18,Streaming,Organic Search,Mobile,39,Month-to-month,Basic,3,False
CX00443,21,Cloud Storage,Influencer,Desktop,41,Annual,Premium,4,False
CX00444,34,Fintech,Referral,Mobile,23,Month-to-month,Standard,4,True
CX00445,18,Productivity,Referral,Smart TV,28,Month-to-month,Premium,4,False
CX00446,31,Productivity,Referral,Desktop,20,Month-to-month,Plus,5,True
CX00447,35,Fintech,Organic Search,Mobile,23,Annual,Basic,1,False
CX00448,30,Cloud Storage,Paid Social,Mobile,11,Month-to-month,Basic,1,False
CX00449,20,Streaming,Referral,Mobile,22,Annual,Standard,3,True
CX00450,45,Productivity,Organic Search,Smart TV,27,Annual,Basic,3,False
CX00451,32,Streaming,Paid Social,Desktop,30,Two year,Premium,3,False
CX00452,37,News & Media,App Store,Mobile,1,Month-to-month,Standard,4,False
CX00453,36,Streaming,Organic Search,Mobile,10,Month-to-month,Premium,4,False
CX00454,18,Streaming,App Store,Desktop,24,Annual,Plus,2,False
CX00455,18,News & Media,Organic Search,Mobile,10,Month-to-month,Premium,6,False
CX00456,36,News & Media,Organic Search,Mobile,11,Month-to-month,Plus,5,False
CX00457,57,Streaming,Organic Search,Mobile,38,Two year,Premium,3,True
CX00458,39,Cloud Storage,Organic Search,Mobile,17,Annual,Basic,1,False
CX00459,53,Fintech,Organic Search,Mobile,7,Month-to-month,Standard,4,True
CX00460,20,Fitness,Organic Search,Smart TV,26,Month-to-month,Basic,1,False
CX00461,43,Fitness,App Store,Mobile,10,Annual,Basic,1,False
CX00462,45,Fintech,Referral,Desktop,12,Annual,Basic,2,False
CX00463,19,Gaming,Paid Social,Smart TV,6,Two year,Standard,2,False
CX00464,45,Productivity,Paid Social,Desktop,22,Month-to-month,Plus,2,False
CX00465,43,Cloud Storage,Email Campaign,Smart TV,3,Month-to-month,Standard,1,False
CX00466,19,Fintech,Paid Social,Mobile,9,Month-to-month,Standard,3,False
CX00467,40,Streaming,Paid Social,Desktop,23,Month-to-month,Premium,8,True
CX00468,54,Streaming,Referral,Smart TV,13,Annual,Plus,6,False
CX00469,33,News & Media,Organic Search,Mobile,20,Month-to-month,Basic,3,False
CX00470,19,News & Media,Paid Social,Desktop,21,Month-to-month,Standard,2,True
CX00471,22,Fintech,Organic Search,Desktop,11,Month-to-month,Standard,3,False
CX00472,39,Productivity,Organic Search,Mobile,9,Annual,Plus,5,False
CX00473,28,Fintech,Paid Social,Desktop,19,Month-to-month,Standard,2,False
CX00474,29,Fintech,Organic Search,Mobile,18,Two year,Standard,3,False
CX00475,18,Fintech,Organic Search,Mobile,8,Month-to-month,Standard,2,True
CX00476,50,News & Media,Paid Social,Mobile,27,Annual,Plus,4,False
CX00477,34,Productivity,App Store,Mobile,5,Annual,Basic,2,False
CX00478,56,Streaming,Organic Search,Desktop,16,Two year,Basic,1,True
CX00479,27,Gaming,Referral,Desktop,13,Month-to-month,Basic,2,True
CX00480,28,Fitness,Organic Search,Desktop,7,Annual,Standard,4,False
CX00481,29,Streaming,Email Campaign,Desktop,6,Month-to-month,Basic,3,False
CX00482,37,Productivity,App Store,Mobile,6,Month-to-month,Standard,6,False
CX00483,24,Streaming,Paid Social,Desktop,21,Month-to-month,Premium,7,False
CX00484,37,Streaming,App Store,Mobile,10,Month-to-month,Basic,5,False
CX00485,40,Cloud Storage,Paid Social,Desktop,46,Month-to-month,Premium,4,True
CX00486,29,Streaming,Organic Search,Desktop,35,Two year,Standard,1,False
CX00487,48,Productivity,Email Campaign,Mobile,11,Month-to-month,Plus,3,False
CX00488,32,Streaming,App Store,Smart TV,15,Month-to-month,Basic,1,False
CX00489,47,Streaming,Referral,Smart TV,26,Annual,Plus,3,False
CX00490,37,Productivity,App Store,Mobile,23,Month-to-month,Basic,1,True
CX00491,18,Productivity,Influencer,Desktop,40,Annual,Premium,5,True
CX00492,49,News & Media,Organic Search,Mobile,12,Month-to-month,Plus,8,False
CX00493,48,Cloud Storage,Paid Social,Desktop,24,Annual,Basic,2,False
CX00494,35,Gaming,Paid Social,Tablet,20,Annual,Plus,5,False
CX00495,63,Streaming,Paid Social,Desktop,29,Annual,Premium,3,False
CX00496,30,Cloud Storage,Paid Social,Desktop,10,Annual,Plus,6,False
CX00497,41,Fintech,App Store,Tablet,20,Annual,Basic,2,False
CX00498,53,Productivity,Influencer,Mobile,7,Month-to-month,Standard,5,False
CX00499,53,News & Media,Email Campaign,Desktop,15,Month-to-month,Premium,4,False
CX00500,30,Productivity,Organic Search,Mobile,22,Month-to-month,Plus,2,False
CX00501,27,Fitness,Paid Social,Mobile,11,Two year,Plus,2,False
CX00502,27,Streaming,Paid Social,Mobile,19,Month-to-month,Basic,3,True
CX00503,34,Fintech,Referral,Mobile,60,Two year,Standard,5,True
CX00504,24,Productivity,Organic Search,Desktop,13,Month-to-month,Basic,2,False
CX00505,26,Streaming,App Store,Smart TV,5,Month-to-month,Plus,3,True
CX00506,20,Streaming,App Store,Mobile,3,Month-to-month,Standard,3,False
CX00507,23,Streaming,Organic Search,Mobile,4,Month-to-month,Premium,8,True
CX00508,26,Productivity,Influencer,Desktop,7,Month-to-month,Standard,6,True
CX00509,38,Fintech,App Store,Mobile,25,Month-to-month,Basic,3,False
CX00510,22,Fintech,Paid Social,Smart TV,5,Annual,Plus,6,False
CX00511,22,News & Media,Organic Search,Mobile,2,Month-to-month,Basic,2,True
CX00512,21,Streaming,Referral,Tablet,8,Month-to-month,Basic,1,False
CX00513,18,News & Media,Paid Social,Mobile,68,Two year,Standard,1,True
CX00514,39,Cloud Storage,App Store,Mobile,28,Month-to-month,Basic,3,True
CX00515,27,Cloud Storage,Paid Social,Mobile,13,Month-to-month,Plus,5,True
CX00516,21,Streaming,Referral,Mobile,37,Two year,Plus,4,False
CX00517,47,Streaming,App Store,Desktop,11,Month-to-month,Premium,3,False
CX00518,33,Streaming,Referral,Mobile,21,Annual,Basic,3,True
CX00519,30,Fitness,Influencer,Tablet,2,Month-to-month,Standard,4,False
CX00520,36,Fitness,Email Campaign,Smart TV,16,Month-to-month,Premium,3,True
CX00521,44,Streaming,Paid Social,Desktop,26,Annual,Standard,3,False
CX00522,24,Fitness,Referral,Desktop,40,Two year,Standard,2,True
CX00523,47,News & Media,Organic Search,Mobile,15,Two year,Standard,2,False
CX00524,56,News & Media,App Store,Mobile,22,Annual,Standard,5,True
CX00525,34,Fitness,Referral,Smart TV,11,Month-to-month,Basic,1,False
CX00526,50,Streaming,Organic Search,Tablet,32,Annual,Plus,6,False
CX00527,55,Productivity,App Store,Desktop,36,Two year,Plus,5,True
CX00528,37,Streaming,Organic Search,Mobile,24,Two year,Premium,5,False
CX00529,41,Productivity,Paid Social,Desktop,16,Month-to-month,Premium,7,False
CX00530,24,Productivity,Organic Search,Mobile,37,Two year,Basic,4,False
CX00531,27,Fintech,App Store,Mobile,15,Annual,Plus,4,True
CX00532,44,Productivity,App Store,Desktop,36,Two year,Basic,3,False
CX00533,41,Fintech,Paid Social,Desktop,5,Month-to-month,Standard,2,False
CX00534,33,Gaming,Paid Social,Mobile,64,Two year,Plus,3,False
CX00535,48,Gaming,Organic Search,Mobile,18,Annual,Standard,5,False
CX00536,34,Streaming,Referral,Mobile,8,Month-to-month,Standard,3,False
CX00537,39,Productivity,Referral,Desktop,43,Month-to-month,Standard,2,False
CX00538,51,Productivity,App Store,Mobile,7,Month-to-month,Basic,3,False
CX00539,56,Fitness,Organic Search,Desktop,36,Annual,Standard,3,False
CX00540,41,Gaming,Paid Social,Mobile,23,Annual,Standard,2,False
CX00541,48,Streaming,Paid Social,Smart TV,23,Annual,Basic,2,True
CX00542,38,News & Media,Influencer,Mobile,60,Annual,Standard,2,False
CX00543,63,Productivity,Organic Search,Mobile,31,Annual,Basic,1,False
CX00544,47,Cloud Storage,Paid Social,Mobile,12,Month-to-month,Premium,7,False
CX00545,32,Productivity,Organic Search,Tablet,24,Annual,Standard,2,True
CX00546,32,News & Media,Influencer,Smart TV,8,Month-to-month,Standard,2,False
CX00547,18,Streaming,Influencer,Mobile,1,Month-to-month,Premium,7,True
CX00548,43,Fintech,Organic Search,Desktop,28,Month-to-month,Standard,2,False
CX00549,18,Productivity,App Store,Mobile,4,Month-to-month,Basic,1,False
CX00550,27,Fintech,Referral,Mobile,15,Annual,Basic,1,False
CX00551,28,Streaming,Paid Social,Mobile,44,Two year,Plus,4,False
CX00552,40,Fintech,Referral,Mobile,3,Month-to-month,Standard,1,False
CX00553,18,Fitness,App Store,Tablet,17,Month-to-month,Plus,6,False
CX00554,32,Streaming,Paid Social,Desktop,20,Annual,Basic,4,False
CX00555,36,Fintech,Paid Social,Smart TV,69,Annual,Basic,2,True
CX00556,30,Cloud Storage,Organic Search,Mobile,13,Annual,Plus,4,False
CX00557,34,Cloud Storage,Organic Search,Tablet,42,Annual,Standard,1,False
CX00558,33,Streaming,Organic Search,Mobile,8,Month-to-month,Plus,3,False
CX00559,56,Gaming,Email Campaign,Desktop,13,Month-to-month,Standard,4,False
CX00560,35,Streaming,Influencer,Desktop,18,Month-to-month,Basic,3,True
CX00561,41,Productivity,Paid Social,Desktop,36,Two year,Standard,1,False
CX00562,40,Cloud Storage,Referral,Desktop,9,Month-to-month,Basic,3,False
CX00563,31,News & Media,Organic Search,Desktop,13,Month-to-month,Premium,3,False
CX00564,40,Fitness,Paid Social,Mobile,15,Annual,Basic,2,True
CX00565,69,Gaming,Referral,Tablet,14,Month-to-month,Premium,2,True
CX00566,36,Gaming,App Store,Mobile,24,Month-to-month,Basic,3,True
CX00567,49,Streaming,Paid Social,Mobile,32,Two year,Basic,3,False
CX00568,18,Fintech,App Store,Mobile,27,Annual,Standard,5,False
CX00569,40,Streaming,Referral,Mobile,29,Annual,Standard,2,False
CX00570,37,Cloud Storage,Email Campaign,Mobile,29,Two year,Premium,7,False
CX00571,44,Streaming,Organic Search,Desktop,18,Annual,Standard,3,False
CX00572,38,Cloud Storage,Organic Search,Desktop,18,Two year,Basic,1,False
CX00573,62,Productivity,Paid Social,Desktop,37,Annual,Premium,2,False
CX00574,24,Streaming,Paid Social,Mobile,17,Annual,Plus,6,False
CX00575,30,Streaming,App Store,Tablet,3,Month-to-month,Plus,3,False
CX00576,22,Fintech,App Store,Mobile,6,Month-to-month,Basic,2,False
CX00577,24,News & Media,App Store,Desktop,5,Month-to-month,Basic,1,False
CX00578,47,Streaming,Referral,Desktop,41,Month-to-month,Premium,4,False
CX00579,23,Streaming,Organic Search,Mobile,13,Month-to-month,Basic,1,False
CX00580,37,Cloud Storage,Influencer,Smart TV,7,Annual,Standard,1,True
CX00581,42,Streaming,Email Campaign,Mobile,8,Annual,Standard,4,False
CX00582,23,Gaming,Organic Search,Tablet,23,Month-to-month,Premium,3,False
CX00583,39,Fitness,Influencer,Desktop,13,Month-to-month,Basic,1,False
CX00584,18,Fitness,Paid Social,Tablet,33,Annual,Standard,2,True
CX00585,37,Streaming,Paid Social,Mobile,13,Month-to-month,Plus,5,False
CX00586,26,Productivity,Paid Social,Mobile,45,Annual,Basic,2,False
CX00587,38,Streaming,Referral,Smart TV,32,Month-to-month,Basic,1,False
CX00588,41,Fintech,Email Campaign,Mobile,67,Two year,Premium,3,False
CX00589,30,Fintech,Organic Search,Smart TV,1,Month-to-month,Plus,6,False
CX00590,29,Cloud Storage,Organic Search,Mobile,9,Month-to-month,Basic,2,False
CX00591,34,Gaming,App Store,Mobile,9,Month-to-month,Plus,3,False
CX00592,49,Fintech,App Store,Desktop,38,Annual,Basic,1,False
CX00593,45,News & Media,Referral,Mobile,51,Two year,Basic,3,False
CX00594,18,Cloud Storage,Referral,Desktop,9,Month-to-month,Plus,5,False
CX00595,24,Productivity,Referral,Tablet,11,Month-to-month,Standard,3,False
CX00596,30,Fintech,Email Campaign,Tablet,23,Month-to-month,Premium,6,False
CX00597,32,Productivity,Paid Social,Mobile,32,Annual,Plus,4,False
CX00598,33,Productivity,Organic Search,Mobile,13,Month-to-month,Basic,3,False
CX00599,33,Cloud Storage,App Store,Mobile,77,Two year,Standard,4,True
CX00600,35,Fitness,Email Campaign,Mobile,14,Month-to-month,Plus,3,False
CX00601,30,Streaming,Organic Search,Mobile,13,Month-to-month,Standard,6,False
CX00602,23,Fitness,Organic Search,Mobile,25,Annual,Premium,3,False
CX00603,40,Productivity,Organic Search,Mobile,6,Month-to-month,Premium,8,False
CX00604,37,Cloud Storage,Referral,Mobile,3,Month-to-month,Plus,5,False
CX00605,47,Productivity,Paid Social,Desktop,33,Annual,Standard,3,False
CX00606,31,Streaming,Organic Search,Mobile,19,Month-to-month,Standard,2,False
CX00607,23,Streaming,Paid Social,Desktop,19,Two year,Standard,3,False
CX00608,35,Fintech,Organic Search,Desktop,4,Month-to-month,Premium,5,False
CX00609,60,Streaming,Influencer,Mobile,19,Annual,Basic,6,False
CX00610,50,News & Media,Email Campaign,Desktop,10,Annual,Standard,1,False
CX00611,35,Streaming,Organic Search,Desktop,19,Two year,Standard,5,False
CX00612,32,Gaming,App Store,Desktop,3,Month-to-month,Plus,4,False
CX00613,36,Cloud Storage,Organic Search,Mobile,27,Annual,Basic,1,False
CX00614,20,Streaming,Organic Search,Mobile,9,Annual,Premium,7,False
CX00615,40,Streaming,Referral,Mobile,48,Two year,Premium,2,True
CX00616,31,Streaming,Influencer,Mobile,19,Annual,Standard,3,False
CX00617,32,Streaming,Organic Search,Mobile,18,Month-to-month,Basic,2,False
CX00618,24,Fintech,Email Campaign,Mobile,23,Annual,Basic,2,False
CX00619,22,Productivity,Paid Social,Mobile,16,Month-to-month,Plus,3,False
CX00620,43,Streaming,App Store,Smart TV,11,Month-to-month,Basic,1,False
CX00621,27,Fitness,Organic Search,Mobile,22,Annual,Basic,1,False
CX00622,46,Streaming,App Store,Smart TV,16,Annual,Standard,1,False
CX00623,34,Productivity,Organic Search,Mobile,65,Annual,Plus,4,False
CX00624,30,Fitness,Paid Social,Mobile,7,Month-to-month,Plus,4,False
CX00625,60,News & Media,Paid Social,Mobile,32,Annual,Plus,3,False
CX00626,29,Productivity,Referral,Desktop,20,Annual,Standard,2,False
CX00627,45,Cloud Storage,App Store,Desktop,6,Month-to-month,Standard,2,False
CX00628,21,Fintech,App Store,Mobile,9,Annual,Standard,5,True
CX00629,42,Streaming,Organic Search,Mobile,38,Two year,Plus,3,False
CX00630,34,Productivity,Paid Social,Desktop,11,Month-to-month,Basic,3,False
CX00631,33,Fintech,App Store,Desktop,4,Month-to-month,Plus,5,False
CX00632,32,Productivity,Paid Social,Mobile,10,Annual,Standard,2,False
CX00633,49,Fintech,Influencer,Desktop,28,Two year,Basic,2,True
CX00634,40,Streaming,Email Campaign,Tablet,68,Annual,Plus,2,False
CX00635,34,Fitness,Influencer,Desktop,27,Two year,Standard,4,False
CX00636,52,Fitness,App Store,Mobile,34,Two year,Standard,2,False
CX00637,37,Streaming,App Store,Mobile,11,Annual,Basic,4,False
CX00638,27,Fintech,App Store,Tablet,23,Annual,Standard,3,False
CX00639,70,Productivity,Organic Search,Mobile,7,Month-to-month,Standard,4,False
CX00640,48,Streaming,Organic Search,Mobile,31,Month-to-month,Basic,1,False
